CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster
14173,91,1,114.04,2,1,1,4,At Risk,2
14175,43,2,1205.99,3,2,3,8,Loyal Customers,3
14176,169,4,576.9000000000001,1,4,3,8,Loyal Customers,3
14177,52,1,108.13,3,1,1,5,Needs Attention,2
14178,15,2,296.82,4,2,2,8,Loyal Customers,0
14180,10,19,3800.72,4,4,4,12,Champions,1
14185,203,1,197.65,1,1,1,3,At Risk,2
14188,26,3,1090.3600000000001,3,3,3,9,Loyal Customers,3
14189,30,9,2477.53,3,4,4,11,Champions,1
14191,5,5,1523.54,4,4,4,12,Champions,1
14193,142,1,422.53999999999996,1,1,2,4,At Risk,2
14194,10,10,4527.65,4,4,4,12,Champions,1
14195,74,2,1012.0,2,2,3,7,Potential Loyalists,3
14198,17,2,356.95,4,2,2,8,Loyal Customers,0
14199,90,1,185.39999999999998,2,1,1,4,At Risk,2
14201,21,5,521.24,4,4,2,10,Champions,0
14205,136,1,222.9,1,1,1,3,At Risk,2
14206,111,1,328.15999999999997,2,1,2,5,Needs Attention,2
14209,13,4,1521.65,4,4,4,12,Champions,0
14210,70,5,1599.65,2,4,4,10,Champions,3
14211,80,5,909.89,2,4,3,9,Loyal Customers,3
14214,28,3,899.16,3,3,3,9,Loyal Customers,3
14215,59,4,1098.27,3,4,3,10,Champions,3
14217,28,9,1085.0,3,4,3,10,Champions,1
14220,119,2,632.4,2,2,3,7,Potential Loyalists,3
14221,21,6,2029.01,4,4,4,12,Champions,1
14222,49,1,683.17,3,1,3,7,Potential Loyalists,3
14223,30,2,656.59,3,2,3,8,Loyal Customers,3
14224,17,3,860.25,4,3,3,10,Champions,0
14226,82,2,1692.0,2,2,4,8,Loyal Customers,3
14227,68,7,2399.52,2,4,4,10,Champions,3
14229,164,2,762.13,1,2,3,6,Potential Loyalists,3
14231,56,3,925.71,3,3,3,9,Loyal Customers,3
14232,9,3,1315.73,4,3,4,11,Champions,0
14233,84,3,959.1,2,3,3,8,Loyal Customers,3
14235,30,4,2802.86,3,4,4,11,Champions,3
14236,244,1,189.3,1,1,1,3,At Risk,2
14237,245,1,161.0,1,1,1,3,At Risk,2
14238,198,1,146.85,1,1,1,3,At Risk,2
14239,3,7,1415.54,4,4,4,12,Champions,1
14240,98,1,226.85,2,1,1,4,At Risk,2
14241,56,1,213.70000000000002,3,1,1,5,Needs Attention,2
14242,107,2,280.55,2,2,2,6,Potential Loyalists,2
14243,12,7,1990.78,4,4,4,12,Champions,1
14245,92,2,1693.45,2,2,4,8,Loyal Customers,3
14246,10,2,969.87,4,2,3,9,Loyal Customers,0
14247,150,1,136.76999999999998,1,1,1,3,At Risk,2
14248,190,1,302.58,1,1,2,4,At Risk,2
14256,132,2,969.0600000000001,1,2,3,6,Potential Loyalists,3
14257,31,3,1336.92,3,3,4,10,Champions,3
14258,24,7,9386.32,4,4,4,12,Champions,1
14259,14,1,120.0,4,1,1,6,Potential Loyalists,0
14262,29,2,545.5,3,2,3,8,Loyal Customers,0
14264,27,2,333.97,3,2,2,7,Potential Loyalists,0
14265,21,1,252.05,4,1,1,6,Potential Loyalists,0
14267,35,3,1516.24,3,3,4,10,Champions,3
14270,204,1,492.65000000000003,1,1,2,4,At Risk,2
14271,98,1,112.32,2,1,1,4,At Risk,2
14272,126,1,132.09,2,1,1,4,At Risk,2
14273,8,3,450.05,4,3,2,9,Loyal Customers,0
14276,53,2,720.4,3,2,3,8,Loyal Customers,3
14277,84,1,1629.03,2,1,4,7,Potential Loyalists,3
14280,69,1,134.04,2,1,1,4,At Risk,2
14282,34,7,2223.58,3,4,4,11,Champions,1
14285,49,1,5.9,3,1,1,5,Needs Attention,2
14286,115,1,2050.08,2,1,4,7,Potential Loyalists,3
14287,71,2,83.28,2,2,1,5,Needs Attention,2
14288,85,1,426.6,2,1,2,5,Needs Attention,2
14289,7,5,832.78,4,4,3,11,Champions,0
14290,234,1,777.5600000000001,1,1,3,5,Needs Attention,2
14291,45,6,2030.22,3,4,4,11,Champions,3
14292,18,4,2590.21,4,4,4,12,Champions,1
14293,19,3,739.41,4,3,3,10,Champions,0
14297,147,1,232.6,1,1,1,3,At Risk,2
14298,14,35,34992.96,4,4,4,12,Champions,1
14299,190,4,1565.94,1,4,4,9,Loyal Customers,3
14304,95,1,383.45,2,1,2,5,Needs Attention,2
14305,7,1,1044.2,4,1,3,8,Loyal Customers,0
14307,7,4,2307.89,4,4,4,12,Champions,1
14309,40,6,1310.02,3,4,4,11,Champions,3
14311,115,1,310.26,2,1,2,5,Needs Attention,2
14312,59,4,854.59,3,4,3,10,Champions,3
14315,1,5,1550.15,4,4,4,12,Champions,1
14320,79,2,477.79,2,2,2,6,Potential Loyalists,3
14321,49,2,626.93,3,2,3,8,Loyal Customers,3
14323,111,1,299.82,2,1,2,5,Needs Attention,2
14326,114,1,183.85,2,1,1,4,At Risk,2
14327,35,1,311.65,3,1,2,6,Potential Loyalists,2
14329,36,3,3085.68,3,3,4,10,Champions,3
14331,7,1,383.66,4,1,2,7,Potential Loyalists,0
14332,20,1,119.04,4,1,1,6,Potential Loyalists,0
14334,76,5,1678.23,2,4,4,10,Champions,3
14336,70,3,1114.39,2,3,3,8,Loyal Customers,3
14338,33,2,588.22,3,3,3,9,Loyal Customers,3
14339,115,1,309.52,2,1,2,5,Needs Attention,2
14340,91,1,134.7,2,1,1,4,At Risk,2
14341,2,6,1139.52,4,4,3,11,Champions,1
14342,9,2,419.74,4,3,2,9,Loyal Customers,0
14344,9,7,772.63,4,4,3,11,Champions,1
14346,169,1,262.44,1,1,2,4,At Risk,2
14348,132,1,409.57,1,1,2,4,At Risk,2
14350,146,1,282.93,1,1,2,4,At Risk,2
14351,37,1,51.0,3,1,1,5,Needs Attention,2
14352,29,4,1078.96,3,4,3,10,Champions,3
14353,87,1,90.6,2,1,1,4,At Risk,2
14355,238,1,174.4,1,1,1,3,At Risk,2
14364,7,7,3366.25,4,4,4,12,Champions,1
14367,10,10,5419.7,4,4,4,12,Champions,1
14368,192,1,155.0,1,1,1,3,At Risk,2
14371,167,1,100.5,1,1,1,3,At Risk,2
14373,230,1,76.55,1,1,1,3,At Risk,2
14375,57,1,235.56,3,1,1,5,Needs Attention,2
14377,63,2,617.05,2,3,3,8,Loyal Customers,3
14379,167,1,110.98,1,1,1,3,At Risk,2
14383,36,1,242.09,3,1,1,5,Needs Attention,2
14386,169,1,142.4,1,1,1,3,At Risk,2
14388,27,4,1499.96,3,4,4,11,Champions,3
14389,63,1,311.14,2,1,2,5,Needs Attention,2
14390,16,4,1590.71,4,4,4,12,Champions,3
14393,90,1,67.95,2,1,1,4,At Risk,2
14395,50,6,1952.3200000000002,3,4,4,11,Champions,3
14396,243,1,110.35000000000001,1,1,1,3,At Risk,2
14397,10,7,582.88,4,4,3,11,Champions,1
14400,21,1,574.7,4,1,3,8,Loyal Customers,0
14401,1,7,2137.36,4,4,4,12,Champions,1
14403,2,4,1475.81,4,4,4,12,Champions,0
14404,42,4,1013.28,3,4,3,10,Champions,3
14407,6,4,1788.11,4,4,4,12,Champions,0
14408,3,5,1989.01,4,4,4,12,Champions,1
14409,22,4,1752.93,4,4,4,12,Champions,3
14410,13,7,975.1800000000001,4,4,3,11,Champions,1
14411,183,1,1063.0,1,1,3,5,Needs Attention,2
14413,234,1,121.05,1,1,1,3,At Risk,2
14414,3,3,821.98,4,3,3,10,Champions,0
14415,33,7,2941.62,3,4,4,11,Champions,1
14419,125,2,307.14,2,3,2,7,Potential Loyalists,2
14421,84,1,455.18,2,1,2,5,Needs Attention,2
14422,42,2,1032.15,3,3,3,9,Loyal Customers,3
14423,90,1,265.2,2,1,2,5,Needs Attention,2
14426,13,6,2885.58,4,4,4,12,Champions,1
14428,112,2,330.62,2,3,2,7,Potential Loyalists,2
14431,175,1,470.36,1,1,2,4,At Risk,2
14437,238,1,63.0,1,1,1,3,At Risk,2
14438,178,1,131.9,1,1,1,3,At Risk,2
14439,192,1,2661.24,1,1,4,6,Potential Loyalists,3
14440,189,2,1185.71,1,3,3,7,Potential Loyalists,3
14441,128,1,356.84000000000003,2,1,2,5,Needs Attention,2
14442,77,2,1589.82,2,3,4,9,Loyal Customers,3
14443,11,3,991.52,4,3,3,10,Champions,0
14446,119,1,303.04,2,1,2,5,Needs Attention,2
14447,68,2,601.03,2,3,3,8,Loyal Customers,3
14448,236,1,102.35000000000001,1,1,1,3,At Risk,2
14449,119,2,399.91,2,3,2,7,Potential Loyalists,2
14450,53,3,483.25,3,3,2,8,Loyal Customers,3
14451,67,1,360.0,2,1,2,5,Needs Attention,2
14453,62,1,119.93,3,1,1,5,Needs Attention,2
14456,3,3,636.65,4,3,3,10,Champions,0
14457,183,1,113.64,1,1,1,3,At Risk,2
14459,27,1,1837.92,3,1,4,8,Loyal Customers,3
14460,44,2,276.53999999999996,3,3,2,8,Loyal Customers,2
14461,20,3,2103.06,4,3,4,11,Champions,3
14462,17,8,1258.03,4,4,4,12,Champions,1
14463,43,2,309.42,3,3,2,8,Loyal Customers,2
14465,119,3,1038.44,2,3,3,8,Loyal Customers,3
14466,59,4,1345.7,3,4,4,11,Champions,3
14467,185,1,131.7,1,1,1,3,At Risk,2
14470,160,1,297.64,1,1,2,4,At Risk,2
14472,4,7,1721.68,4,4,4,12,Champions,1
14473,154,1,85.0,1,1,1,3,At Risk,2
14475,58,2,622.17,3,3,3,9,Loyal Customers,3
14476,129,1,193.0,1,1,1,3,At Risk,2
14477,56,2,523.0,3,3,2,8,Loyal Customers,3
14479,126,2,316.25,2,3,2,7,Potential Loyalists,2
14481,37,2,636.51,3,3,3,9,Loyal Customers,3
14482,111,1,238.1,2,1,1,4,At Risk,2
14483,154,1,137.1,1,1,1,3,At Risk,2
14487,240,1,125.10000000000001,1,1,1,3,At Risk,2
14489,79,1,463.38,2,1,2,5,Needs Attention,2
14491,47,2,340.93,3,3,2,8,Loyal Customers,2
14493,27,1,611.22,3,1,3,7,Potential Loyalists,0
14496,184,2,538.8100000000001,1,3,3,7,Potential Loyalists,2
14497,181,1,475.37,1,1,2,4,At Risk,2
14498,22,3,921.7,4,3,3,10,Champions,3
14499,6,2,367.81,4,3,2,9,Loyal Customers,0
14500,62,1,284.85,3,1,2,6,Potential Loyalists,2
14501,56,2,251.21,3,3,1,7,Potential Loyalists,2
14502,21,7,1163.22,4,4,3,11,Champions,1
14503,51,1,597.07,3,1,3,7,Potential Loyalists,2
14504,115,3,542.71,2,3,3,8,Loyal Customers,3
14505,76,5,3159.86,2,4,4,10,Champions,3
14506,34,3,818.96,3,3,3,9,Loyal Customers,3
14507,87,3,615.31,2,3,3,8,Loyal Customers,3
14511,6,1,138.16,4,1,1,6,Potential Loyalists,0
14512,60,2,275.28,3,3,2,8,Loyal Customers,2
14513,79,2,317.35,2,3,2,7,Potential Loyalists,2
14514,73,2,403.11,2,3,2,7,Potential Loyalists,2
14515,63,2,765.65,2,3,3,8,Loyal Customers,3
14517,14,1,252.45,4,1,1,6,Potential Loyalists,0
14520,163,1,165.0,1,1,1,3,At Risk,2
14522,70,1,278.63,2,1,2,5,Needs Attention,2
14524,51,5,1028.87,3,4,3,10,Champions,3
14525,58,5,1932.04,3,4,4,11,Champions,3
14527,1,36,4749.29,4,4,4,12,Champions,1
14530,1,4,1957.47,4,4,4,12,Champions,0
14532,108,4,932.85,2,4,3,9,Loyal Customers,3
14533,225,1,433.5,1,1,2,4,At Risk,2
14534,7,12,2745.9,4,4,4,12,Champions,1
14535,121,1,852.87,2,1,3,6,Potential Loyalists,2
14536,132,1,170.95,1,1,1,3,At Risk,2
14538,128,1,106.5,2,1,1,4,At Risk,2
14540,181,1,195.9,1,1,1,3,At Risk,2
14541,41,7,1307.3500000000001,3,4,4,11,Champions,3
14542,58,1,103.25,3,1,1,5,Needs Attention,2
14543,43,11,2772.2,3,4,4,11,Champions,1
14544,234,1,1101.77,1,1,3,5,Needs Attention,2
14546,74,2,874.88,2,3,3,8,Loyal Customers,3
14548,23,2,652.8,4,3,3,10,Champions,0
14549,183,1,289.24,1,1,2,4,At Risk,2
14551,76,1,125.43,2,1,1,4,At Risk,2
14552,24,1,164.22,4,1,1,6,Potential Loyalists,0
14553,91,2,312.32,2,3,2,7,Potential Loyalists,2
14555,174,1,186.34,1,1,1,3,At Risk,2
14560,7,11,1322.8,4,4,4,12,Champions,1
14561,34,2,566.99,3,3,3,9,Loyal Customers,3
14562,21,5,1709.53,4,4,4,12,Champions,1
14565,77,2,1877.55,2,3,4,9,Loyal Customers,3
14567,2,1,800.76,4,1,3,8,Loyal Customers,0
14570,153,2,218.06,1,3,1,5,Needs Attention,2
14572,19,4,1474.09,4,4,4,12,Champions,3
14573,52,9,1639.82,3,4,4,11,Champions,1
14576,244,1,35.400000000000006,1,1,1,3,At Risk,2
14577,36,3,646.64,3,3,3,9,Loyal Customers,3
14583,16,4,741.72,4,4,3,11,Champions,0
14584,41,4,1033.06,3,4,3,10,Champions,3
14586,149,1,237.36,1,1,1,3,At Risk,2
14587,56,8,1452.68,3,4,4,11,Champions,3
14589,244,1,39.75,1,1,1,3,At Risk,2
14591,85,1,204.02,2,1,1,4,At Risk,2
14593,71,2,339.59,2,3,2,7,Potential Loyalists,2
14594,245,1,255.0,1,1,2,4,At Risk,2
14595,185,1,163.8,1,1,1,3,At Risk,2
14597,64,1,165.1,2,1,1,4,At Risk,2
14600,178,1,393.33000000000004,1,1,2,4,At Risk,2
14603,147,1,660.0,1,1,3,5,Needs Attention,2
14606,2,64,8606.78,4,4,4,12,Champions,1
14607,133,1,495.0,1,1,2,4,At Risk,2
14608,234,1,204.0,1,1,1,3,At Risk,2
14609,15,3,486.36,4,3,2,9,Loyal Customers,0
14616,115,3,406.08000000000004,2,3,2,7,Potential Loyalists,3
14618,210,1,211.8,1,1,1,3,At Risk,2
14619,118,1,394.44,2,1,2,5,Needs Attention,2
14620,78,2,412.78000000000003,2,3,2,7,Potential Loyalists,2
14621,29,3,1002.91,3,3,3,9,Loyal Customers,3
14622,57,1,320.58000000000004,3,1,2,6,Potential Loyalists,2
14623,58,2,397.86,3,3,2,8,Loyal Customers,3
14625,68,2,899.63,2,3,3,8,Loyal Customers,3
14626,105,1,586.9,2,1,3,6,Potential Loyalists,2
14628,114,1,331.58000000000004,2,1,2,5,Needs Attention,2
14631,107,2,630.08,2,3,3,8,Loyal Customers,3
14632,135,1,114.56,1,1,1,3,At Risk,2
14633,138,1,344.90000000000003,1,1,2,4,At Risk,2
14636,141,1,300.19,1,1,2,4,At Risk,2
14639,163,2,1235.13,1,3,3,7,Potential Loyalists,3
14640,20,3,987.12,4,3,3,10,Champions,0
14643,42,2,693.8100000000001,3,3,3,9,Loyal Customers,3
14644,170,1,187.50000000000003,1,1,1,3,At Risk,2
14645,29,2,597.09,3,3,3,9,Loyal Customers,0
14646,14,33,136028.13,4,4,4,12,Champions,1
14647,73,1,236.04000000000002,2,1,1,4,At Risk,2
14649,84,2,582.12,2,3,3,8,Loyal Customers,3
14651,83,1,415.47,2,1,2,5,Needs Attention,2
14653,210,1,344.81,1,1,2,4,At Risk,2
14655,94,1,810.56,2,1,3,6,Potential Loyalists,2
14656,41,2,291.05,3,3,2,8,Loyal Customers,2
14657,27,3,638.94,3,3,3,9,Loyal Customers,3
14659,18,6,1641.55,4,4,4,12,Champions,1
14662,107,3,512.28,2,3,2,7,Potential Loyalists,3
14665,169,3,731.66,1,3,3,7,Potential Loyalists,3
14667,16,15,4930.68,4,4,4,12,Champions,1
14669,114,3,1259.24,2,3,4,9,Loyal Customers,3
14670,152,2,392.86,1,3,2,6,Potential Loyalists,2
14672,107,2,765.55,2,3,3,8,Loyal Customers,3
14673,240,1,373.49,1,1,2,4,At Risk,2
14676,20,4,1690.92,4,4,4,12,Champions,3
14680,7,12,21808.2,4,4,4,12,Champions,1
14681,84,1,393.95,2,1,2,5,Needs Attention,2
14682,60,2,52.0,3,3,1,7,Potential Loyalists,2
14684,87,2,493.44,2,3,2,7,Potential Loyalists,3
14688,1,15,3831.37,4,4,4,12,Champions,1
14689,81,1,112.8,2,1,1,4,At Risk,2
14690,24,1,212.56,4,1,1,6,Potential Loyalists,0
14691,85,1,439.6,2,1,2,5,Needs Attention,2
14692,9,4,591.55,4,4,3,11,Champions,0
14693,137,1,172.9,1,1,1,3,At Risk,2
14696,59,4,1171.39,3,4,3,10,Champions,3
14697,90,2,188.60999999999999,2,3,1,6,Potential Loyalists,2
14699,86,1,109.13000000000001,2,1,1,4,At Risk,2
14700,62,2,1541.1,3,3,4,10,Champions,3
14701,45,7,1941.43,3,4,4,11,Champions,1
14702,27,8,1461.1,3,4,4,11,Champions,1
14704,15,2,207.5,4,3,1,8,Loyal Customers,0
14705,71,1,179.0,2,1,1,4,At Risk,2
14708,26,2,701.1800000000001,3,3,3,9,Loyal Customers,0
14709,2,7,2817.54,4,4,4,12,Champions,1
14711,34,7,1908.16,3,4,4,11,Champions,1
14713,58,7,1449.6399999999999,3,4,4,11,Champions,3
14715,170,2,247.45,1,3,1,5,Needs Attention,2
14716,21,1,181.72,4,1,1,6,Potential Loyalists,0
14719,51,2,488.12,3,3,2,8,Loyal Customers,3
14722,19,1,180.42000000000002,4,1,1,6,Potential Loyalists,0
14723,230,3,455.65,1,3,2,6,Potential Loyalists,3
14727,146,1,268.58,1,1,2,4,At Risk,2
14729,246,1,313.49,1,1,2,4,At Risk,2
14730,51,4,734.99,3,4,3,10,Champions,3
14731,78,2,251.01999999999998,2,3,1,6,Potential Loyalists,2
14732,16,5,1618.3,4,4,4,12,Champions,1
14733,17,10,8727.22,4,4,4,12,Champions,1
14735,6,21,3374.03,4,4,4,12,Champions,1
14737,1,2,1081.75,4,3,3,10,Champions,0
14738,6,5,757.6500000000001,4,4,3,11,Champions,0
14739,92,3,1307.6200000000001,2,3,4,9,Loyal Customers,3
14740,69,3,1448.21,2,3,4,9,Loyal Customers,3
14741,36,3,668.86,3,3,3,9,Loyal Customers,3
14744,170,5,928.03,1,4,3,8,Loyal Customers,3
14745,13,4,940.5,4,4,3,11,Champions,0
14747,121,1,328.2,2,1,2,5,Needs Attention,2
14748,84,3,771.13,2,3,3,8,Loyal Customers,3
14754,168,1,228.26999999999998,1,1,1,3,At Risk,2
14755,14,6,2552.18,4,4,4,12,Champions,1
14758,17,4,1484.06,4,4,4,12,Champions,3
14759,105,1,572.25,2,1,3,6,Potential Loyalists,2
14760,169,1,89.2,1,1,1,3,At Risk,2
14761,207,1,97.5,1,1,1,3,At Risk,2
14762,136,1,300.52,1,1,2,4,At Risk,2
14765,48,1,80.5,3,1,1,5,Needs Attention,2
14766,40,4,1531.32,3,4,4,11,Champions,3
14769,14,5,5972.18,4,4,4,12,Champions,1
14770,104,2,876.42,2,3,3,8,Loyal Customers,3
14775,10,2,701.46,4,3,3,10,Champions,0
14776,16,7,1671.12,4,4,4,12,Champions,1
14778,181,1,334.05,1,1,2,4,At Risk,2
14779,153,3,386.15,1,3,2,6,Potential Loyalists,3
14782,192,1,200.10000000000002,1,1,1,3,At Risk,2
14784,196,1,114.68,1,1,1,3,At Risk,2
14790,126,1,152.16,2,1,1,4,At Risk,2
14794,76,4,679.54,2,4,3,9,Loyal Customers,3
14795,38,1,131.45000000000002,3,1,1,5,Needs Attention,2
14796,9,12,5123.69,4,4,4,12,Champions,1
14798,16,2,97.4,4,3,1,8,Loyal Customers,0
14800,11,8,3668.77,4,4,4,12,Champions,1
14803,34,3,845.55,3,3,3,9,Loyal Customers,3
14805,186,1,109.25,1,1,1,3,At Risk,2
14808,16,6,1833.82,4,4,4,12,Champions,1
14810,18,9,1514.55,4,4,4,12,Champions,1
14813,242,2,152.88,1,3,1,5,Needs Attention,2
14816,69,1,271.85,2,1,2,5,Needs Attention,2
14817,72,2,1110.34,2,3,3,8,Loyal Customers,3
14818,41,2,409.63,3,3,2,8,Loyal Customers,3
14819,64,1,84.72,2,1,1,4,At Risk,2
14820,45,1,139.77,3,1,1,5,Needs Attention,2
14821,239,1,48.800000000000004,1,1,1,3,At Risk,2
14823,52,3,321.43,3,3,2,8,Loyal Customers,3
14825,41,6,1201.42,3,4,3,10,Champions,3
14828,69,3,2139.76,2,3,4,9,Loyal Customers,3
14829,56,3,531.63,3,3,2,8,Loyal Customers,3
14834,112,1,243.69,2,1,1,4,At Risk,2
14837,39,2,957.44,3,3,3,9,Loyal Customers,3
14840,140,1,62.85,1,1,1,3,At Risk,2
14841,51,4,2375.57,3,4,4,11,Champions,3
14842,64,2,1688.48,2,3,4,9,Loyal Customers,3
14844,49,2,1543.35,3,3,4,10,Champions,3
14847,21,1,309.4,4,1,2,7,Potential Loyalists,0
14849,13,13,4211.54,4,4,4,12,Champions,1
14850,184,1,325.75,1,1,2,4,At Risk,2
14851,128,1,206.13,2,1,1,4,At Risk,2
14852,13,4,1634.21,4,4,4,12,Champions,0
14853,83,1,214.5,2,1,1,4,At Risk,2
14854,5,6,2281.83,4,4,4,12,Champions,1
14855,7,1,306.35,4,1,2,7,Potential Loyalists,0
14857,20,1,522.52,4,1,2,7,Potential Loyalists,0
14859,76,1,296.86,2,1,2,5,Needs Attention,2
14862,21,1,304.09999999999997,4,1,2,7,Potential Loyalists,0
14865,244,1,37.2,1,1,1,3,At Risk,2
14866,8,3,223.1,4,3,1,8,Loyal Customers,0
14867,58,3,710.28,3,3,3,9,Loyal Customers,3
14868,34,3,896.47,3,3,3,9,Loyal Customers,3
14870,134,1,327.25,1,1,2,4,At Risk,2
14871,50,3,335.3,3,3,2,8,Loyal Customers,3
14873,82,1,519.68,2,1,2,5,Needs Attention,2
14875,135,1,362.0,1,1,2,4,At Risk,2
14878,46,6,1083.02,3,4,3,10,Champions,3
14880,57,2,347.67,3,3,2,8,Loyal Customers,2
14883,36,2,358.48,3,3,2,8,Loyal Customers,3
14885,4,1,765.3199999999999,4,1,3,8,Loyal Customers,0
14886,125,1,364.8,2,1,2,5,Needs Attention,2
14888,79,1,369.2,2,1,2,5,Needs Attention,2
14889,208,1,135.9,1,1,1,3,At Risk,2
14890,126,1,125.65,2,1,1,4,At Risk,2
14891,20,2,554.38,4,3,3,10,Champions,0
14895,17,8,5208.79,4,4,4,12,Champions,1
14896,77,2,468.77000000000004,2,3,2,7,Potential Loyalists,3
14897,169,1,175.5,1,1,1,3,At Risk,2
14898,6,5,991.18,4,4,3,11,Champions,0
14901,233,3,497.04999999999995,1,3,2,6,Potential Loyalists,3
14903,72,3,1796.93,2,3,4,9,Loyal Customers,3
14905,30,2,616.15,3,3,3,9,Loyal Customers,3
14907,20,4,1931.82,4,4,4,12,Champions,3
14911,4,94,62285.520000000004,4,4,4,12,Champions,1
14912,119,1,482.78999999999996,2,1,2,5,Needs Attention,2
14913,55,3,917.15,3,3,3,9,Loyal Customers,3
14915,150,1,142.28,1,1,1,3,At Risk,2
14916,22,2,701.28,4,3,3,10,Champions,0
14918,27,1,765.4200000000001,3,1,3,7,Potential Loyalists,0
14920,85,2,977.77,2,3,3,8,Loyal Customers,3
14921,73,1,903.01,2,1,3,6,Potential Loyalists,3
14924,118,1,310.05,2,1,2,5,Needs Attention,2
14930,146,1,1104.13,1,1,3,5,Needs Attention,3
14931,78,2,586.0,2,3,3,8,Loyal Customers,3
14932,238,1,363.53,1,1,2,4,At Risk,2
14934,155,1,828.84,1,1,3,5,Needs Attention,2
14935,169,1,1784.71,1,1,4,6,Potential Loyalists,3
14936,47,2,3636.39,3,3,4,10,Champions,3
14937,2,1,759.56,4,1,3,8,Loyal Customers,0
14944,17,6,2507.73,4,4,4,12,Champions,1
14947,3,1,178.5,4,1,1,6,Potential Loyalists,0
14948,10,2,543.67,4,3,3,10,Champions,0
14952,79,7,3534.61,2,4,4,10,Champions,3
14957,125,1,58.49,2,1,1,4,At Risk,2
14958,19,3,483.72999999999996,4,3,2,9,Loyal Customers,0
14959,88,2,422.38,2,3,2,7,Potential Loyalists,2
14960,43,1,88.3,3,1,1,5,Needs Attention,2
14961,26,6,3906.98,3,4,4,11,Champions,1
14962,143,1,126.7,1,1,1,3,At Risk,2
14963,56,1,294.2,3,1,2,6,Potential Loyalists,2
14964,119,1,206.21,2,1,1,4,At Risk,2
14970,9,3,1119.75,4,3,3,10,Champions,0
14973,6,2,1011.49,4,3,3,10,Champions,0
14976,68,3,450.26,2,3,2,7,Potential Loyalists,3
14978,108,4,1527.23,2,4,4,10,Champions,3
14981,118,1,102.12,2,1,1,4,At Risk,2
14984,53,1,102.23,3,1,1,5,Needs Attention,2
14985,70,2,292.01,2,3,2,7,Potential Loyalists,2
14987,238,1,163.2,1,1,1,3,At Risk,2
14988,84,1,334.54,2,1,2,5,Needs Attention,2
14995,152,1,119.31,1,1,1,3,At Risk,2
14997,50,1,155.28,3,1,1,5,Needs Attention,2
14998,42,2,414.87,3,3,2,8,Loyal Customers,3
15002,169,3,1147.5900000000001,1,3,3,7,Potential Loyalists,3
15004,19,1,1220.77,4,1,3,8,Loyal Customers,0
15005,13,17,3884.74,4,4,4,12,Champions,1
15007,31,1,156.91,3,1,1,5,Needs Attention,2
15012,246,1,188.56,1,1,1,3,At Risk,2
15014,48,1,117.72999999999999,3,1,1,5,Needs Attention,2
15016,45,1,170.04,3,1,1,5,Needs Attention,2
15018,125,2,291.34000000000003,2,3,2,7,Potential Loyalists,2
15019,139,1,252.81,1,1,2,4,At Risk,2
15021,29,5,1080.23,3,4,3,10,Champions,3
15023,6,7,4357.09,4,4,4,12,Champions,1
15024,1,4,750.19,4,4,3,11,Champions,0
15026,112,2,230.78,2,3,1,6,Potential Loyalists,2
15027,40,3,966.9699999999999,3,3,3,9,Loyal Customers,3
15028,241,1,185.97,1,1,1,3,At Risk,2
15030,140,1,152.76,1,1,1,3,At Risk,2
15031,154,1,150.83,1,1,1,3,At Risk,2
15032,128,3,4959.1,2,3,4,9,Loyal Customers,3
15033,31,4,1325.42,3,4,4,11,Champions,3
15034,105,5,2640.38,2,4,4,10,Champions,3
15036,49,2,212.49,3,3,1,7,Potential Loyalists,2
15038,60,4,497.7,3,4,2,9,Loyal Customers,3
15039,1,34,16817.4,4,4,4,12,Champions,1
15041,42,1,179.93,3,1,1,5,Needs Attention,2
15042,71,1,135.93,2,1,1,4,At Risk,2
15044,8,13,5152.68,4,4,4,12,Champions,1
15045,24,2,735.66,4,3,3,10,Champions,0
15046,46,9,2879.41,3,4,4,11,Champions,1
15047,142,1,343.62,1,1,2,4,At Risk,2
15048,93,2,254.25,2,3,2,7,Potential Loyalists,2
15049,146,1,121.17000000000002,1,1,1,3,At Risk,2
15051,22,1,377.74,4,1,2,7,Potential Loyalists,0
15052,191,1,207.73000000000002,1,1,1,3,At Risk,2
15053,28,2,478.6,3,3,2,8,Loyal Customers,0
15057,147,2,1489.5,1,3,4,8,Loyal Customers,3
15058,55,6,1000.41,3,4,3,10,Champions,3
15059,43,5,732.93,3,4,3,10,Champions,3
15061,7,36,35661.7,4,4,4,12,Champions,1
15062,90,3,814.04,2,3,3,8,Loyal Customers,3
15063,85,1,370.79999999999995,2,1,2,5,Needs Attention,2
15065,37,3,2858.75,3,3,4,10,Champions,3
15067,155,1,848.05,1,1,3,5,Needs Attention,2
15068,128,1,239.95999999999998,2,1,1,4,At Risk,2
15069,51,1,1109.53,3,1,3,7,Potential Loyalists,3
15070,245,1,106.2,1,1,1,3,At Risk,2
15071,148,1,588.6700000000001,1,1,3,5,Needs Attention,2
15073,58,2,861.96,3,3,3,9,Loyal Customers,3
15076,45,1,880.85,3,1,3,7,Potential Loyalists,3
15078,7,18,5308.95,4,4,4,12,Champions,1
15079,85,4,895.61,2,4,3,9,Loyal Customers,3
15081,80,2,248.05,2,3,1,6,Potential Loyalists,2
15083,129,1,88.2,1,1,1,3,At Risk,2
